Company,Symbol,Date,Close,High,Low,Open,Volume,Yearly,Containings
Nasa,A1052,2009-03-25,2.011,2.094,2.01,2.088,281740,255202,255202
Nasa,A1053,2009-03-26,2.007,2.053,1.941,2.011,287060,255203,255203
Nasa,A1054,2009-03-27,1.946,2.067,1.946,1.993,465940,255204,255204
Nasa,A1055,2009-03-28,2.034,2.037,1.982,2.03,243060,255205,255205
Nasa,A1056,2009-03-29,2.03,2.059,2.001,2.021,200780,255206,255206
Nasa,A1057,2009-03-30,2.004,2.044,2.004,2.03,68410,255207,255207
Nasa,A1058,2009-03-31,1.998,2.006,1.952,1.996,248300,255208,255208
Nasa,A1059,2009-04-01,2.018,2.021,1.998,2.011,295380,255209,255209
Nasa,A1060,2009-04-02,2.019,2.025,2.001,2.024,149040,255210,255210
Nasa,A1061,2009-04-03,2.021,2.088,2.011,2.019,278040,255211,255211
Nasa,A1062,2009-04-04,2.006,2.032,2.002,2.002,79660,255212,255212
Nasa,A1063,2009-04-05,2.055,2.055,2.006,2.011,164420,255213,255213
Nasa,A1064,2009-04-06,2.067,2.067,2.013,2.06,234370,255214,255214
Nasa,A1065,2009-04-07,2.077,2.127,2.062,2.07,386620,255215,255215
Nasa,A1066,2009-04-08,2.144,2.144,2.065,2.09,489760,255216,255216
Nasa,A1067,2009-04-09,2.123,2.149,2.097,2.144,446540,255217,255217
Nasa,A1068,2009-04-10,2.189,2.218,2.132,2.144,393470,255218,255218
Nasa,A1069,2009-04-11,2.136,2.225,2.041,2.179,392240,255219,255219
Nasa,A1070,2009-04-12,2.164,2.207,2.119,2.119,239890,255220,255220
Nasa,A1071,2009-04-13,2.156,2.204,2.149,2.188,177850,255221,255221
Nasa,A1072,2009-04-14,2.122,2.209,2.122,2.209,365990,255222,255222
Nasa,A1073,2009-04-15,2.072,2.152,2.06,2.152,226400,255223,255223
Nasa,A1074,2009-04-16,2.041,2.094,2.03,2.04,146290,255224,255224
Nasa,A1075,2009-04-17,1.983,2.079,1.981,2.035,390940,255225,255225
Nasa,A1076,2009-04-18,1.974,2.021,1.974,2.019,279880,255226,255226
Nasa,A1077,2009-04-19,1.961,2.015,1.951,1.981,266800,255227,255227
Nasa,A1078,2009-04-20,1.944,1.981,1.944,1.961,250480,255228,255228
Nasa,A1079,2009-04-21,1.892,1.964,1.89,1.943,330510,255229,255229
Nasa,A1080,2009-04-22,1.803,1.928,1.769,1.882,376900,255230,255230
Nasa,A1081,2009-04-23,1.761,1.822,1.664,1.812,1230000,255231,255231
Nasa,A1082,2009-04-24,1.773,1.813,1.676,1.813,567170,255232,255232
Nasa,A1083,2009-04-25,1.736,1.813,1.734,1.793,316890,255233,255233
Nasa,A1084,2009-04-26,1.774,1.793,1.734,1.734,173290,255234,255234
Nasa,A1085,2009-04-27,1.892,1.892,1.783,1.783,293860,255235,255235
Nasa,A1086,2009-04-28,1.882,1.98,1.794,1.978,426300,255236,255236
Nasa,A1087,2009-04-29,1.773,1.882,1.761,1.873,573440,255237,255237
Nasa,A1088,2009-04-30,1.72,1.791,1.702,1.791,575800,255238,255238
Nasa,A1089,2009-05-01,1.643,1.725,1.615,1.724,291370,255239,255239
Nasa,A1090,2009-05-02,1.681,1.692,1.615,1.674,223120,255240,255240
Nasa,A1091,2009-05-03,1.624,1.684,1.595,1.645,128139,255241,255241
Nasa,A1092,2009-05-04,1.624,1.66,1.562,1.633,291910,255242,255242
Nasa,A1093,2009-05-05,1.664,1.667,1.591,1.591,103780,255243,255243
Nasa,A1094,2009-05-06,1.674,1.675,1.634,1.675,99660,255244,255244
Nasa,A1095,2009-05-07,1.839,1.869,1.681,1.681,549820,255245,255245
Nasa,A1096,2009-05-08,1.862,1.941,1.778,1.842,655830,255246,255246
Nasa,A1097,2009-05-09,1.849,1.895,1.813,1.852,216080,255247,255247
Nasa,A1098,2009-05-10,1.831,1.863,1.794,1.863,90870,255248,255248
Nasa,A1099,2009-05-11,1.822,1.831,1.783,1.831,173690,255249,255249
Huwai,A1100,2009-02-01,1.795,1.832,1.756,1.83,271520,255250,255250
Huwai,A1101,2009-02-02,1.816,1.854,1.804,1.818,186960,255251,255251
Huwai,A1102,2009-02-03,1.85,1.862,1.818,1.839,117710,255252,255252
Huwai,A1103,2009-02-04,1.894,1.894,1.848,1.863,112230,255253,255253
Huwai,A1104,2009-02-05,1.931,1.967,1.873,1.893,357690,255254,255254
Huwai,A1105,2009-02-06,1.909,1.96,1.883,1.955,164700,255255,255255
Huwai,A1106,2009-02-07,1.948,1.963,1.913,1.931,196040,255256,255256
Huwai,A1107,2009-02-08,1.987,2.001,1.902,1.954,315610,255257,255257
Huwai,A1108,2009-02-09,1.99,2.027,1.984,1.991,278850,255258,255258
Huwai,A1109,2009-02-10,1.973,2.01,1.931,1.971,364040,255259,255259
Huwai,A1110,2009-02-11,2.005,2.029,1.971,1.981,253780,255260,255260
Huwai,A1111,2009-02-12,1.982,2.007,1.981,2.006,126410,255261,255261
Huwai,A1112,2009-02-13,1.991,2.011,1.931,1.974,246610,255262,255262
Huwai,A1113,2009-02-14,1.933,2.004,1.892,2.004,174340,255263,255263
Huwai,A1114,2009-02-15,2.072,2.08,1.941,1.961,537620,255264,255264
Huwai,A1115,2009-02-16,2.088,2.154,2.054,2.08,480660,255265,255265
Huwai,A1116,2009-02-17,2.092,2.129,2.08,2.1,308260,255266,255266
Huwai,A1117,2009-02-18,2.137,2.157,2.093,2.095,468250,255267,255267
Huwai,A1118,2009-02-19,2.149,2.172,2.119,2.127,296650,255268,255268
Huwai,A1119,2009-02-20,2.258,2.267,2.147,2.179,393280,255269,255269
Huwai,A1120,2009-02-21,2.235,2.305,2.199,2.258,249320,255270,255270
Huwai,A1121,2009-02-22,2.454,2.456,2.258,2.278,840050,255271,255271
Huwai,A1122,2009-02-23,2.573,2.669,2.443,2.456,725550,255272,255272
Huwai,A1123,2009-02-24,2.457,2.578,2.377,2.578,537800,255273,255273
Huwai,A1124,2009-02-25,2.45,2.525,2.377,2.426,238000,255274,255274
Huwai,A1125,2009-02-26,2.488,2.506,2.426,2.506,393500,255275,255275
Huwai,A1126,2009-02-27,2.451,2.526,2.407,2.516,171910,255276,255276
Huwai,A1127,2009-02-28,2.378,2.476,2.378,2.47,299480,255277,255277
Huwai,A1128,2009-03-01,2.318,2.406,2.278,2.378,409080,255278,255278
Huwai,A1129,2009-03-02,2.227,2.308,2.147,2.308,429660,255279,255279
Huwai,A1130,2009-03-03,2.318,2.377,2.287,2.377,362060,255280,255280
Huwai,A1131,2009-03-04,2.22,2.328,2.19,2.289,307120,255281,255281
Huwai,A1132,2009-03-05,2.216,2.277,2.216,2.228,190510,255282,255282
Huwai,A1133,2009-03-06,2.212,2.298,2.21,2.278,209610,255283,255283
Huwai,A1134,2009-03-07,2.137,2.211,2.08,2.21,571450,255284,255284
Huwai,A1135,2009-03-08,2.15,2.189,2.115,2.189,470830,255285,255285
Huwai,A1136,2009-03-09,2.179,2.189,2.125,2.139,360270,255286,255286
Huwai,A1137,2009-03-10,2.189,2.189,2.162,2.169,108670,255287,255287
Huwai,A1138,2009-03-11,2.238,2.248,2.209,2.241,299050,255288,255288
Huwai,A1139,2009-03-12,2.535,2.535,2.238,2.238,737880,255289,255289
Huwai,A1140,2009-03-13,2.486,2.526,2.377,2.526,730760,255290,255290
Huwai,A1141,2009-03-14,2.442,2.489,2.424,2.489,235600,255291,255291
Huwai,A1142,2009-03-15,2.446,2.475,2.428,2.456,156260,255292,255292
Huwai,A1143,2009-03-16,2.455,2.461,2.436,2.454,132650,255293,255293
Huwai,A1144,2009-03-17,2.486,2.486,2.436,2.456,203300,255294,255294
Huwai,A1145,2009-03-18,2.446,2.526,2.426,2.516,413780,255295,255295
Huwai,A1146,2009-03-19,2.436,2.436,2.357,2.436,486510,255296,255296
Huwai,A1147,2009-03-20,2.402,2.436,2.387,2.392,144960,255297,255297
Huwai,A1148,2009-03-21,2.436,2.466,2.319,2.407,517669,255298,255298
Huwai,A1149,2009-03-22,2.42,2.466,2.411,2.436,427710,255299,255299
Huwai,A1150,2009-03-23,2.43,2.452,2.417,2.436,176500,255300,255300
Huwai,A1151,2009-03-24,2.38,2.441,2.347,2.441,281500,255301,255301
Huwai,A1152,2009-03-25,2.307,2.352,2.281,2.337,340840,255302,255302
Huwai,A1153,2009-03-26,2.357,2.377,2.308,2.308,194010,255303,255303
Huwai,A1154,2009-03-27,2.416,2.417,2.357,2.357,275600,255304,255304
Huwai,A1155,2009-03-28,2.451,2.465,2.425,2.425,432280,255305,255305
Huwai,A1156,2009-03-29,2.466,2.474,2.421,2.436,283310,255306,255306
Huwai,A1157,2009-03-30,2.367,2.476,2.342,2.476,686750,255307,255307
Huwai,A1158,2009-03-31,2.486,2.496,2.357,2.376,769530,255308,255308
Huwai,A1159,2009-04-01,2.565,2.565,2.44,2.476,666440,255309,255309
Huwai,A1160,2009-04-02,2.755,2.755,2.545,2.575,1310000,255310,255310
Huwai,A1161,2009-04-03,2.668,2.757,2.605,2.757,1430000,255311,255311
Huwai,A1162,2009-04-04,2.642,2.695,2.617,2.668,298130,255312,255312
Huwai,A1163,2009-04-05,2.674,2.713,2.625,2.625,337140,255313,255313
Huwai,A1164,2009-04-06,2.565,2.693,2.545,2.635,599630,255314,255314
Huwai,A1165,2009-04-07,2.412,2.555,2.318,2.555,1700000,255315,255315
Huwai,A1166,2009-04-08,2.448,2.471,2.417,2.426,756370,255316,255316
Huwai,A1167,2009-04-09,2.447,2.476,2.339,2.441,488720,255317,255317
Huwai,A1168,2009-04-10,2.429,2.446,2.364,2.433,311420,255318,255318
Huwai,A1169,2009-04-11,2.382,2.448,2.367,2.446,238760,255319,255319
Huwai,A1170,2009-04-12,2.338,2.404,2.263,2.397,626880,255320,255320
Huwai,A1171,2009-04-13,2.271,2.375,2.214,2.318,587810,255321,255321
Huwai,A1172,2009-04-14,2.247,2.317,2.161,2.25,473370,255322,255322
Huwai,A1173,2009-04-15,2.229,2.275,2.164,2.248,394310,255323,255323
Huwai,A1174,2009-04-16,2.24,2.286,2.231,2.251,352320,255324,255324
Huwai,A1175,2009-04-17,2.261,2.287,2.203,2.243,421410,255325,255325
Huwai,A1176,2009-04-18,2.248,2.288,2.228,2.288,180500,255326,255326
Huwai,A1177,2009-04-19,2.248,2.248,2.219,2.239,350390,255327,255327
Huwai,A1178,2009-04-20,2.238,2.288,2.205,2.248,692590,255328,255328
Huwai,A1179,2009-04-21,2.228,2.278,2.209,2.248,276340,255329,255329
Huwai,A1180,2009-04-22,2.224,2.258,2.204,2.208,316880,255330,255330
Huwai,A1181,2009-04-23,2.209,2.243,2.179,2.223,279550,255331,255331
Huwai,A1182,2009-04-24,2.332,2.332,2.181,2.181,536080,255332,255332
Huwai,A1183,2009-04-25,2.459,2.469,2.354,2.377,1330000,255333,255333
Huwai,A1184,2009-04-26,2.347,2.456,2.333,2.456,656630,255334,255334
Huwai,A1185,2009-04-27,2.285,2.356,2.254,2.356,418300,255335,255335
Huwai,A1186,2009-04-28,2.318,2.318,2.248,2.296,295150,255336,255336
Huwai,A1187,2009-04-29,2.291,2.326,2.277,2.314,285940,255337,255337
Huwai,A1188,2009-04-30,2.191,2.29,2.191,2.29,351920,255338,255338
Huwai,A1189,2009-05-01,2.08,2.179,2.064,2.179,589870,255339,255339
Huwai,A1190,2009-05-02,2.105,2.112,2.032,2.099,652000,255340,255340
Huwai,A1191,2009-05-03,2.237,2.237,2.11,2.11,783770,255341,255341
Huwai,A1192,2009-05-04,2.22,2.263,2.199,2.229,417210,255342,255342
Huwai,A1193,2009-05-05,2.249,2.265,2.199,2.21,342480,255343,255343
Huwai,A1194,2009-05-06,2.338,2.394,2.298,2.303,1080000,255344,255344
Huwai,A1195,2009-05-07,2.401,2.443,2.337,2.337,524030,255345,255345
Huwai,A1196,2009-05-08,2.406,2.465,2.389,2.39,581230,255346,255346
Huwai,A1197,2009-05-09,2.407,2.448,2.328,2.408,480840,255347,255347
Huwai,A1198,2009-05-10,2.278,2.377,2.272,2.333,459380,255348,255348
Huwai,A1199,2009-05-11,2.265,2.31,2.248,2.309,302930,255349,255349
Deny,A1200,2009-02-01,2.228,2.292,2.228,2.292,115440,255350,255350
Deny,A1201,2009-02-02,2.212,2.266,2.199,2.228,513820,255351,255351
Deny,A1202,2009-02-03,2.272,2.274,2.214,2.268,198060,255352,255352
Deny,A1203,2009-02-04,2.233,2.305,2.22,2.278,579240,255353,255353
Deny,A1204,2009-02-05,2.298,2.299,2.235,2.276,382960,255354,255354
Deny,A1205,2009-02-06,2.277,2.298,2.233,2.298,560530,255355,255355
Deny,A1206,2009-02-07,2.274,2.284,2.179,2.284,721280,255356,255356
Deny,A1207,2009-02-08,2.28,2.342,2.265,2.272,425770,255357,255357
Deny,A1208,2009-02-09,2.24,2.318,2.24,2.279,284020,255358,255358
Deny,A1209,2009-02-10,2.268,2.298,2.219,2.239,389210,255359,255359
Deny,A1210,2009-02-11,2.308,2.325,2.259,2.278,581040,255360,255360
Deny,A1211,2009-02-12,2.369,2.41,2.311,2.347,1590000,255361,255361
Deny,A1212,2009-02-13,2.429,2.516,2.338,2.379,1140000,255362,255362
Deny,A1213,2009-02-14,2.442,2.488,2.417,2.44,189850,255363,255363
Deny,A1214,2009-02-15,2.357,2.505,2.329,2.505,808900,255364,255364
Deny,A1215,2009-02-16,2.418,2.426,2.338,2.366,565930,255365,255365
Deny,A1216,2009-02-17,2.397,2.425,2.38,2.41,110980,255366,255366
Deny,A1217,2009-02-18,2.35,2.416,2.35,2.391,259040,255367,255367
Deny,A1218,2009-02-19,2.408,2.435,2.339,2.367,220200,255368,255368
Deny,A1219,2009-02-20,2.501,2.506,2.399,2.409,467320,255369,255369
Deny,A1220,2009-02-21,2.543,2.555,2.486,2.516,650790,255370,255370
Deny,A1221,2009-02-22,2.527,2.59,2.503,2.537,1010000,255371,255371
Deny,A1222,2009-02-23,2.505,2.574,2.499,2.534,553840,255372,255372
Deny,A1223,2009-02-24,2.651,2.654,2.521,2.575,632930,255373,255373
Deny,A1224,2009-02-25,2.692,2.733,2.626,2.664,769760,255374,255374
Deny,A1225,2009-02-26,2.704,2.745,2.585,2.654,558940,255375,255375
Deny,A1226,2009-02-27,2.896,2.902,2.726,2.734,1140000,255376,255376
Deny,A1227,2009-02-28,3.1,3.159,2.872,2.884,1690000,255377,255377
Deny,A1228,2009-03-01,3.039,3.12,2.893,3.1,914970,255378,255378
Deny,A1229,2009-03-02,3.046,3.135,3.039,3.07,366450,255379,255379
Deny,A1230,2009-03-03,2.922,3.071,2.922,3.022,582850,255380,255380
Deny,A1231,2009-03-04,2.961,3.04,2.909,2.909,420230,255381,255381
Deny,A1232,2009-03-05,3.006,3.04,2.942,2.961,425190,255382,255382
Deny,A1233,2009-03-06,2.842,3.001,2.802,3.001,503930,255383,255383
Deny,A1234,2009-03-07,2.93,2.97,2.753,2.85,739910,255384,255384
Deny,A1235,2009-03-08,3.056,3.06,2.97,2.972,677920,255385,255385
Deny,A1236,2009-03-09,3.041,3.095,2.992,3.07,316020,255386,255386
Deny,A1237,2009-03-10,3.019,3.035,2.933,3.025,257610,255387,255387
Deny,A1238,2009-03-11,2.94,3.059,2.909,3.031,493550,255388,255388
Deny,A1239,2009-03-12,2.899,2.985,2.899,2.979,332490,255389,255389
Deny,A1240,2009-03-13,3.005,3.045,2.829,2.891,489080,255390,255390
Deny,A1241,2009-03-14,3.139,3.14,3.009,3.065,720890,255391,255391
Deny,A1242,2009-03-15,3.213,3.229,3.118,3.159,626390,255392,255392
Deny,A1243,2009-03-16,3.262,3.301,3.229,3.239,588730,255393,255393
Deny,A1244,2009-03-17,3.309,3.348,3.244,3.26,396820,255394,255394
Deny,A1245,2009-03-18,3.435,3.478,3.343,3.348,344610,255395,255395
Deny,A1246,2009-03-19,3.367,3.563,3.311,3.461,755550,255396,255396
Deny,A1247,2009-03-20,3.412,3.436,3.187,3.219,393170,255397,255397
Deny,A1248,2009-03-21,3.476,3.484,3.367,3.367,350800,255398,255398
Deny,A1249,2009-03-22,3.482,3.532,3.437,3.516,401610,255399,255399
Deny,A1250,2009-03-23,3.486,3.516,3.432,3.516,243940,255400,255400
Deny,A1251,2009-03-24,3.506,3.516,3.473,3.516,147680,255401,255401
Deny,A1252,2009-03-25,3.524,3.55,3.403,3.545,317310,255402,255402
Deny,A1253,2009-03-26,3.635,3.665,3.556,3.614,823060,255403,255403
Deny,A1254,2009-03-27,3.82,3.885,3.626,3.665,1030000,255404,255404
Deny,A1255,2009-03-28,4.031,4.06,3.779,3.826,1570000,255405,255405
Deny,A1256,2009-03-29,4.005,4.196,3.981,4.072,909820,255406,255406
Deny,A1257,2009-03-30,3.975,4.119,3.833,4.119,814620,255407,255407
Deny,A1258,2009-03-31,4.176,4.176,3.955,4.001,794590,255408,255408
Deny,A1259,2009-04-01,3.897,4.071,3.889,4.053,936280,255409,255409
Deny,A1260,2009-04-02,3.998,4.061,3.94,3.94,573110,255410,255410
Deny,A1261,2009-04-03,4.031,4.1,4.011,4.068,450990,255411,255411
Deny,A1262,2009-04-04,4.083,4.16,4.083,4.094,639900,255412,255412
Deny,A1263,2009-04-05,4.223,4.272,4.085,4.085,2570000,255413,255413
Deny,A1264,2009-04-06,4.27,4.376,4.173,4.22,695260,255414,255414
Deny,A1265,2009-04-07,4.198,4.321,4.107,4.279,624680,255415,255415
Deny,A1266,2009-04-08,4.031,4.197,3.922,4.197,1330000,255416,255416
Deny,A1267,2009-04-09,3.873,4.026,3.873,3.972,853130,255417,255417
Deny,A1268,2009-04-10,3.734,3.838,3.581,3.83,1130000,255418,255418
Deny,A1269,2009-04-11,3.853,3.922,3.679,3.702,697980,255419,255419
Deny,A1270,2009-04-12,3.922,3.928,3.858,3.91,466950,255420,255420
Deny,A1271,2009-04-13,4.021,4.046,3.934,3.934,304010,255421,255421
Deny,A1272,2009-04-14,4.041,4.14,3.969,4.001,682930,255422,255422
Deny,A1273,2009-04-15,4.001,4.158,4.001,4.141,672860,255423,255423
Deny,A1274,2009-04-16,3.909,4.092,3.892,4.011,487340,255424,255424
Deny,A1275,2009-04-17,3.898,4.028,3.864,3.917,377200,255425,255425
Deny,A1276,2009-04-18,3.969,3.978,3.892,3.96,398500,255426,255426
Deny,A1277,2009-04-19,3.878,3.967,3.864,3.894,333930,255427,255427
Deny,A1278,2009-04-20,3.959,3.972,3.863,3.863,389590,255428,255428
Deny,A1279,2009-04-21,4.023,4.082,3.961,3.961,370700,255429,255429
Deny,A1280,2009-04-22,4.042,4.09,4.022,4.022,524340,255430,255430
Deny,A1281,2009-04-23,4.255,4.256,4.078,4.08,1150000,255431,255431
Deny,A1282,2009-04-24,4.391,4.411,4.182,4.279,2610000,255432,255432
Deny,A1283,2009-04-25,4.5,4.655,4.388,4.391,1160000,255433,255433
Deny,A1284,2009-04-26,4.417,4.492,4.359,4.426,472820,255434,255434
Deny,A1285,2009-04-27,4.189,4.404,4.143,4.404,1140000,255435,255435
Deny,A1286,2009-04-28,4.276,4.319,4.183,4.269,606550,255436,255436
Deny,A1287,2009-04-29,4.41,4.41,4.187,4.323,1260000,255437,255437
Deny,A1288,2009-04-30,4.22,4.289,4.13,4.271,1040000,255438,255438
Deny,A1289,2009-05-01,4.01,4.245,3.85,4.245,1940000,255439,255439
Deny,A1290,2009-05-02,3.84,4.089,3.8,4.084,744170,255440,255440
Deny,A1291,2009-05-03,4.05,4.05,3.88,3.89,527830,255441,255441
Deny,A1292,2009-05-04,4.034,4.14,3.962,4.121,429730,255442,255442
Deny,A1293,2009-05-05,4.175,4.197,4.042,4.115,440290,255443,255443
Deny,A1294,2009-05-06,4.141,4.249,4.101,4.2,277580,255444,255444
Deny,A1295,2009-05-07,4.074,4.195,4.005,4.147,288400,255445,255445
Deny,A1296,2009-05-08,3.98,4.06,3.955,4.017,147830,255446,255446
Deny,A1297,2009-05-09,3.981,4.04,3.875,4,308860,255447,255447
Deny,A1298,2009-05-10,3.952,4.085,3.917,4.085,282910,255448,255448
Deny,A1299,2009-05-11,4.012,4.049,3.952,3.952,325810,255449,255449
Realme,A1300,2009-02-01,4.06,4.06,3.98,4.01,203940,255450,255450
Realme,A1301,2009-02-02,4.085,4.085,3.963,4.018,143610,255451,255451
Realme,A1302,2009-02-03,4.048,4.11,3.98,4.086,170950,255452,255452
Realme,A1303,2009-02-04,4.02,4.069,3.995,4.05,108820,255453,255453
Realme,A1304,2009-02-05,4.02,4.056,3.94,4.056,228990,255454,255454
Realme,A1305,2009-02-06,3.959,4.035,3.942,4.035,182770,255455,255455
Realme,A1306,2009-02-07,4.1,4.145,3.972,3.972,383180,255456,255456
Realme,A1307,2009-02-08,4.09,4.149,4.031,4.131,233010,255457,255457
Realme,A1308,2009-02-09,4.105,4.14,4.01,4.085,538750,255458,255458
Realme,A1309,2009-02-10,3.73,4.11,3.661,4.11,878530,255459,255459
Realme,A1310,2009-02-11,3.552,3.79,3.352,3.79,1530000,255460,255460
Realme,A1311,2009-02-12,3.562,3.74,3.45,3.6,858610,255461,255461
Realme,A1312,2009-02-13,3.61,3.729,3.56,3.56,696310,255462,255462
Realme,A1313,2009-02-14,3.591,3.658,3.53,3.571,360010,255463,255463
Realme,A1314,2009-02-15,3.657,3.684,3.61,3.676,252360,255464,255464
Realme,A1315,2009-02-16,3.7,3.728,3.657,3.684,307400,255465,255465
Realme,A1316,2009-02-17,3.837,3.865,3.735,3.74,444680,255466,255466
Realme,A1317,2009-02-18,3.901,3.927,3.842,3.888,357070,255467,255467
Realme,A1318,2009-02-19,4.019,4.099,3.886,3.91,711620,255468,255468
Realme,A1319,2009-02-20,4.11,4.11,3.953,3.953,443710,255469,255469
Realme,A1320,2009-02-21,4.078,4.194,4.001,4.109,1010000,255470,255470
Realme,A1321,2009-02-22,4.19,4.2,4.12,4.16,642180,255471,255471
Realme,A1322,2009-02-23,4.136,4.22,4.096,4.096,448490,255472,255472
Realme,A1323,2009-02-24,4.265,4.269,4.115,4.178,600360,255473,255473
Realme,A1324,2009-02-25,4.343,4.45,4.2,4.218,861010,255474,255474
Realme,A1325,2009-02-26,4.49,4.52,4.304,4.4,1170000,255475,255475
Realme,A1326,2009-02-27,4.625,4.669,4.493,4.493,879970,255476,255476
Realme,A1327,2009-02-28,4.585,4.68,4.515,4.625,770210,255477,255477
Realme,A1328,2009-03-01,4.45,4.699,4.41,4.68,708390,255478,255478
Realme,A1329,2009-03-02,4.635,4.688,4.43,4.43,1080000,255479,255479
Realme,A1330,2009-03-03,4.75,4.8,4.575,4.67,1130000,255480,255480
Realme,A1331,2009-03-04,4.682,4.789,4.602,4.77,872790,255481,255481
Realme,A1332,2009-03-05,4.804,4.81,4.702,4.761,767540,255482,255482
Realme,A1333,2009-03-06,4.769,4.85,4.769,4.82,648520,255483,255483
Realme,A1334,2009-03-07,4.8,4.9,4.766,4.89,853010,255484,255484
Realme,A1335,2009-03-08,4.958,5.077,4.819,4.873,1860000,255485,255485
Realme,A1336,2009-03-09,4.933,5.142,4.901,5.056,682810,255486,255486
Realme,A1337,2009-03-10,4.703,4.916,4.67,4.908,591050,255487,255487
Realme,A1338,2009-03-11,4.617,4.708,4.503,4.65,605760,255488,255488
Realme,A1339,2009-03-12,4.79,4.907,4.657,4.657,467940,255489,255489
Realme,A1340,2009-03-13,4.75,4.922,4.75,4.85,325000,255490,255490
Realme,A1341,2009-03-14,4.715,4.829,4.61,4.829,466420,255491,255491
Realme,A1342,2009-03-15,4.724,4.785,4.654,4.75,334170,255492,255492
Realme,A1343,2009-03-16,4.69,4.775,4.637,4.775,292010,255493,255493
Realme,A1344,2009-03-17,4.717,4.73,4.621,4.712,302790,255494,255494
Realme,A1345,2009-03-18,4.627,4.746,4.552,4.66,507970,255495,255495
Realme,A1346,2009-03-19,4.596,4.667,4.513,4.647,390920,255496,255496
Realme,A1347,2009-03-20,4.434,4.594,4.334,4.546,719180,255497,255497
Realme,A1348,2009-03-21,4.498,4.749,4.426,4.552,600830,255498,255498
Realme,A1349,2009-03-22,4.398,4.541,4.235,4.531,486520,255499,255499
Realme,A1350,2009-03-23,4.22,4.53,4.17,4.365,398510,255500,255500
Realme,A1351,2009-03-24,4.2,4.288,4.036,4.203,913250,255501,255501
Realme,A1352,2009-03-25,4.17,4.28,4.151,4.22,309450,255502,255502
Realme,A1353,2009-03-26,4.376,4.494,4.12,4.12,524450,255503,255503
Realme,A1354,2009-03-27,4.369,4.43,4.322,4.407,325560,255504,255504
Realme,A1355,2009-03-28,4.34,4.354,4.257,4.31,370150,255505,255505
Realme,A1356,2009-03-29,4.404,4.465,4.333,4.358,408570,255506,255506
Realme,A1357,2009-03-30,4.574,4.588,4.28,4.416,957400,255507,255507
Realme,A1358,2009-03-31,4.382,4.543,4.368,4.5,334610,255508,255508
Realme,A1359,2009-04-01,4.383,4.437,4.281,4.4,227410,255509,255509
Realme,A1360,2009-04-02,4.39,4.415,4.315,4.365,208000,255510,255510
Realme,A1361,2009-04-03,4.38,4.45,4.331,4.37,158170,255511,255511
Realme,A1362,2009-04-04,4.41,4.485,4.36,4.36,224430,255512,255512
Realme,A1363,2009-04-05,4.42,4.548,4.38,4.4,378030,255513,255513
Realme,A1364,2009-04-06,4.332,4.446,4.303,4.444,410170,255514,255514
Realme,A1365,2009-04-07,4.17,4.395,4.118,4.34,461160,255515,255515
Realme,A1366,2009-04-08,4.187,4.281,4.138,4.174,282820,255516,255516
Realme,A1367,2009-04-09,4.083,4.302,4.047,4.302,783600,255517,255517
Realme,A1368,2009-04-10,3.894,4.052,3.8,4.028,748660,255518,255518
Realme,A1369,2009-04-11,3.739,3.939,3.724,3.894,431570,255519,255519
Realme,A1370,2009-04-12,3.82,3.918,3.63,3.7,427140,255520,255520
Realme,A1371,2009-04-13,4,4.032,3.89,3.891,321300,255521,255521
Realme,A1372,2009-04-14,4.02,4.26,3.938,4.01,359480,255522,255522
Realme,A1373,2009-04-15,4.058,4.18,3.981,4.121,373560,255523,255523
Realme,A1374,2009-04-16,4.05,4.08,3.95,4.04,218360,255524,255524
Realme,A1375,2009-04-17,3.93,4.048,3.905,4.048,177640,255525,255525
Realme,A1376,2009-04-18,3.97,4.021,3.919,4.018,177400,255526,255526
Realme,A1377,2009-04-19,3.963,4.05,3.932,3.99,251680,255527,255527
Realme,A1378,2009-04-20,4.06,4.074,3.932,3.971,272510,255528,255528
Realme,A1379,2009-04-21,4.229,4.24,4.015,4.097,271510,255529,255529
Realme,A1380,2009-04-22,4.204,4.256,4.111,4.156,347970,255530,255530
Realme,A1381,2009-04-23,4.35,4.38,4.232,4.26,328450,255531,255531
Realme,A1382,2009-04-24,4.505,4.534,4.333,4.333,411030,255532,255532
Realme,A1383,2009-04-25,4.532,4.699,4.443,4.53,665540,255533,255533
Realme,A1384,2009-04-26,4.45,4.58,4.41,4.5,378080,255534,255534
Realme,A1385,2009-04-27,4.58,4.65,4.31,4.444,452840,255535,255535
Realme,A1386,2009-04-28,4.66,4.685,4.565,4.635,191310,255536,255536
Realme,A1387,2009-04-29,4.686,4.74,4.639,4.64,337660,255537,255537
Realme,A1388,2009-04-30,4.638,4.75,4.563,4.75,478960,255538,255538
Realme,A1389,2009-05-01,4.903,4.924,4.581,4.603,739160,255539,255539
Realme,A1390,2009-05-02,4.767,4.87,4.682,4.8,656140,255540,255540
Realme,A1391,2009-05-03,4.782,4.849,4.721,4.721,330530,255541,255541
Realme,A1392,2009-05-04,4.639,4.811,4.601,4.792,557900,255542,255542
Realme,A1393,2009-05-05,4.57,4.673,4.51,4.544,468870,255543,255543
Realme,A1394,2009-05-06,4.661,4.756,4.58,4.61,532400,255544,255544
Realme,A1395,2009-05-07,4.555,4.688,4.501,4.688,265460,255545,255545
